8.912949822843074799e-03,2.465161681175231934e-01,-1.257260739803314209e-01,-2.526811957359313965e-01,1.834745109081268311e-01,-7.190132886171340942e-02,-1.460522115230560303e-01,3.957448303699493408e-01,4.631718248128890991e-02,1.805969327688217163e-01,6.372956186532974243e-02,8.848804980516433716e-03,1.048047654330730438e-02,1.971134170889854431e-02,-4.704695940017700195e-01,-3.154849112033843994e-01,1.450686305761337280e-01,3.586366474628448486e-01,-5.827314034104347229e-02,-2.042505890130996704e-01,2.951039373874664307e-01,-1.301744431257247925e-01,-3.512027263641357422e-01,-2.176422774791717529e-01,-7.033762931823730469e-01,2.936665900051593781e-02,-2.184917777776718140e-01,-7.175868749618530273e-02,-2.722824811935424805e-01,-1.205438300967216492e-01,-1.267476677894592285e-01,-6.919058412313461304e-02
-1.506595611572265625e-01,-3.000535070896148682e-01,2.610618174076080322e-01,2.704968452453613281e-01,-1.777590215206146240e-01,4.057472348213195801e-01,2.318774536252021790e-02,-3.280837833881378174e-01,1.150179803371429443e-01,-1.082182079553604126e-01,3.476831614971160889e-01,-2.027570754289627075e-01,-5.455155298113822937e-02,1.673479080200195312e-01,2.643095254898071289e-01,2.398955076932907104e-01,6.405445933341979980e-02,5.631968379020690918e-02,-2.176128476858139038e-01,4.398416262120008469e-03,1.242704987525939941e-01,-1.962348371744155884e-01,2.014370411634445190e-01,2.085403352975845337e-01,3.752946257591247559e-01,1.496310234069824219e-01,-1.156087294220924377e-01,1.355385631322860718e-01,1.328967958688735962e-01,6.645819544792175293e-02,-2.825149893760681152e-01,5.388559103012084961e-01
-2.103738486766815186e-01,2.902335822582244873e-01,3.729294240474700928e-01,-6.828776001930236816e-02,8.481226861476898193e-02,2.005667686462402344e-01,-1.919751167297363281e-01,3.481119871139526367e-01,-2.781425118446350098e-01,3.524526953697204590e-01,1.845831573009490967e-01,4.635803773999214172e-02,6.315846927464008331e-03,5.227223038673400879e-03,-1.123856902122497559e-01,2.930850349366664886e-02,2.416943758726119995e-01,2.980149090290069580e-01,-1.795905176550149918e-03,3.610970973968505859e-01,-8.607562631368637085e-02,-2.323987632989883423e-01,1.017731726169586182e-01,-1.592998206615447998e-02,-1.794147118926048279e-02,-2.387280911207199097e-01,2.424868047237396240e-01,-3.892904147505760193e-02,-1.054064929485321045e-01,5.075031518936157227e-02,-3.273297548294067383e-01,-1.104501336812973022e-01
-1.605352759361267090e-01,3.568625450134277344e-02,2.233915776014328003e-01,7.673924416303634644e-02,-2.566304802894592285e-01,-6.356432288885116577e-02,9.506120346486568451e-03,3.688082098960876465e-01,-1.527201384305953979e-02,-5.876391381025314331e-02,-5.713443737477064133e-03,2.686883807182312012e-01,-8.386830240488052368e-02,-1.944369822740554810e-01,-1.637711077928543091e-01,3.262861445546150208e-02,2.428929209709167480e-01,-1.928602904081344604e-01,-2.577713727951049805e-01,1.983660832047462463e-02,2.219439148902893066e-01,-7.119558751583099365e-02,3.172484785318374634e-02,-8.928739279508590698e-02,4.761815443634986877e-02,1.329377293586730957e-01,2.566221654415130615e-01,5.658109113574028015e-02,2.125616818666458130e-01,-3.091631084680557251e-02,-3.164385557174682617e-01,-1.201157048344612122e-01
-1.743599027395248413e-01,4.307703077793121338e-01,1.660129278898239136e-01,-2.508593499660491943e-01,-2.353798449039459229e-01,4.587283432483673096e-01,-4.327972233295440674e-01,-5.275877937674522400e-02,-2.503142654895782471e-01,2.149392366409301758e-01,7.786020636558532715e-02,3.071460723876953125e-01,-1.407441496849060059e-01,-1.867134571075439453e-01,1.178203672170639038e-01,2.411202043294906616e-01,1.675168424844741821e-01,1.015375778079032898e-01,-1.131519004702568054e-01,2.666439414024353027e-01,2.622147500514984131e-01,1.668842881917953491e-01,-3.901728391647338867e-01,-1.065498962998390198e-01,-1.410455256700515747e-01,-1.941041648387908936e-01,3.402516245841979980e-01,5.700204521417617798e-02,8.344827592372894287e-02,2.267615199089050293e-01,-3.807646334171295166e-01,4.534855112433433533e-02
1.580503582954406738e-01,-8.338813483715057373e-02,-3.814147114753723145e-01,1.696287244558334351e-01,-3.447493910789489746e-01,-1.691733747720718384e-01,-4.142849519848823547e-02,-4.110387526452541351e-03,2.608953118324279785e-01,-1.582267135381698608e-01,-1.805268228054046631e-01,-2.772009074687957764e-01,8.016937971115112305e-02,-1.018564105033874512e-01,4.174283444881439209e-01,-2.530815899372100830e-01,-2.078253179788589478e-01,2.535961866378784180e-01,1.784072369337081909e-01,-7.548873871564865112e-02,9.670964628458023071e-02,5.572131834924221039e-03,2.420130930840969086e-02,2.483098953962326050e-02,9.485803544521331787e-02,-2.807739377021789551e-01,-1.259956210851669312e-01,1.427037082612514496e-02,1.935041099786758423e-01,-1.039905622601509094e-01,1.590346097946166992e-01,5.414045974612236023e-02
-2.577258050441741943e-01,-2.193922251462936401e-01,-4.580940306186676025e-02,-5.105730146169662476e-02,3.037063777446746826e-01,1.754567325115203857e-01,3.659391775727272034e-02,-2.338180691003799438e-01,-5.726207494735717773e-01,7.616054266691207886e-02,2.910121679306030273e-01,-9.442266076803207397e-02,-2.579777538776397705e-01,1.097854971885681152e-01,2.896378934383392334e-01,3.704641386866569519e-02,3.752413690090179443e-01,-2.089112997055053711e-01,-2.918276488780975342e-01,-3.728367388248443604e-01,1.355806738138198853e-01,-6.163250654935836792e-02,3.282500207424163818e-01,1.849732100963592529e-01,-3.737783432006835938e-01,-1.954426765441894531e-01,-2.853146195411682129e-01,-1.782589554786682129e-01,2.594552040100097656e-01,-6.016197055578231812e-02,-2.680827081203460693e-01,4.221595823764801025e-01
2.272342890501022339e-01,-1.171262934803962708e-01,-9.518261998891830444e-02,3.166332840919494629e-01,-1.853490918874740601e-01,2.297340929508209229e-01,1.151421442627906799e-01,2.588451504707336426e-01,3.750501275062561035e-01,1.669500321149826050e-01,-9.976194798946380615e-02,-1.598821207880973816e-02,-1.832847446203231812e-01,-3.205164521932601929e-02,-7.789816707372665405e-02,-5.318931341171264648e-01,1.101338118314743042e-01,1.172739192843437195e-01,-4.525996372103691101e-02,-2.714755237102508545e-01,-2.135550677776336670e-01,9.447751194238662720e-02,-2.131848484277725220e-01,-2.099155038595199585e-01,-2.956495881080627441e-01,1.669710315763950348e-02,1.596233248710632324e-01,3.375149965286254883e-01,2.741346657276153564e-01,3.797579929232597351e-02,2.606380730867385864e-02,-2.311988919973373413e-01
1.114253923296928406e-01,-4.467203319072723389e-01,2.027623057365417480e-01,2.920346558094024658e-01,-3.755649030208587646e-01,2.352476119995117188e-01,-3.371905088424682617e-01,-4.445124268531799316e-01,-2.172368951141834259e-02,-4.638797938823699951e-01,-5.258993059396743774e-02,2.885816097259521484e-01,1.107370182871818542e-01,-1.746966689825057983e-01,3.158693313598632812e-01,-3.718665242195129395e-02,2.965559959411621094e-01,1.343517601490020752e-01,7.476498186588287354e-02,1.688094884157180786e-01,4.126937687397003174e-01,1.006455942988395691e-01,1.329504549503326416e-01,1.944945752620697021e-01,-3.375738263130187988e-01,-8.252767473459243774e-02,4.590708017349243164e-02,-1.899218708276748657e-01,2.829473018646240234e-01,7.283174991607666016e-02,-3.743071854114532471e-02,4.676338434219360352e-01
9.854338318109512329e-02,1.933285146951675415e-01,4.626776650547981262e-02,-5.794962868094444275e-02,3.760151267051696777e-01,-2.682057619094848633e-01,-1.127354204654693604e-01,6.156010553240776062e-02,-1.277036778628826141e-02,2.943158447742462158e-01,-3.419997990131378174e-01,3.570587038993835449e-01,-1.318910717964172363e-01,2.961247041821479797e-02,-1.489254534244537354e-01,1.819257736206054688e-01,8.486885577440261841e-02,3.548722863197326660e-01,-5.956344306468963623e-02,2.048875540494918823e-01,-5.039552226662635803e-02,-1.040568724274635315e-01,4.223760068416595459e-01,-2.075281292200088501e-01,7.608199957758188248e-03,-3.160332888364791870e-02,2.476094663143157959e-01,-7.914067059755325317e-02,-8.825105428695678711e-02,-3.118761256337165833e-02,1.595779806375503540e-01,-1.539870500564575195e-01
-1.975994706153869629e-01,-1.305886660702526569e-03,-2.737311460077762604e-02,8.958362042903900146e-02,-1.223849132657051086e-01,-2.380788028240203857e-01,-1.418098714202642441e-02,1.215539500117301941e-02,-3.286880999803543091e-02,3.465598449110984802e-02,-1.708783507347106934e-01,-3.239800408482551575e-02,-4.924935102462768555e-02,-1.510099172592163086e-01,2.630798220634460449e-01,-2.724468708038330078e-02,6.472671777009963989e-02,-2.155354022979736328e-01,1.029363796114921570e-01,1.356772929430007935e-01,2.067182362079620361e-01,-1.418344676494598389e-01,-2.721290588378906250e-01,1.125394105911254883e-01,2.483700513839721680e-01,-3.074399381875991821e-02,1.341975331306457520e-01,2.088286168873310089e-02,-1.389185339212417603e-01,-1.482908874750137329e-01,-1.668589115142822266e-01,1.502918601036071777e-01
-1.516176462173461914e-01,-3.359313607215881348e-01,-7.875682413578033447e-02,2.845943570137023926e-01,-4.402740001678466797e-01,2.225931286811828613e-01,-1.094669476151466370e-01,-9.767423570156097412e-02,-1.354865729808807373e-01,-2.038188576698303223e-01,3.107385635375976562e-01,-1.438689976930618286e-01,-4.308628663420677185e-02,-6.053569912910461426e-02,-2.640324877575039864e-03,-4.317979514598846436e-01,-1.732960939407348633e-01,-8.091571331024169922e-01,-6.101296469569206238e-02,3.313373625278472900e-01,-1.773659326136112213e-02,-8.923322707414627075e-02,1.846989840269088745e-01,-4.542967304587364197e-03,-1.390216499567031860e-01,-1.936369538307189941e-01,-9.753890335559844971e-02,2.985636591911315918e-01,-5.267152097076177597e-03,1.419948339462280273e-01,-1.705026328563690186e-01,2.515152841806411743e-02
2.257433682680130005e-01,1.657223850488662720e-01,1.152408346533775330e-01,-1.197779327630996704e-01,-5.662185549736022949e-01,1.127967983484268188e-01,3.202484846115112305e-01,7.036144286394119263e-02,2.561518847942352295e-01,-1.285181641578674316e-01,1.844567060470581055e-01,-4.811235703527927399e-03,3.112115897238254547e-02,-2.208825945854187012e-01,-1.129044033586978912e-02,-2.524252235889434814e-01,-1.135865375399589539e-01,-2.874924838542938232e-01,2.111165374517440796e-01,-3.795525431632995605e-01,-1.607396267354488373e-02,3.133292868733406067e-02,6.883993744850158691e-02,-1.025500595569610596e-01,-1.026599705219268799e-01,-2.713531851768493652e-01,2.556703984737396240e-02,-1.977855116128921509e-01,2.364487200975418091e-01,3.030251562595367432e-01,-2.238040268421173096e-01,-7.873512059450149536e-02
-1.107477322220802307e-01,-1.330965757369995117e-01,-2.544403448700904846e-02,2.801448702812194824e-01,7.092022895812988281e-02,-3.220019936561584473e-01,2.573128640651702881e-01,1.710089445114135742e-01,-6.407604366540908813e-02,3.656913936138153076e-01,-3.340941965579986572e-01,8.371208794414997101e-03,-1.531154513359069824e-01,-1.673220098018646240e-01,1.170132160186767578e-01,1.472965478897094727e-01,-3.231285512447357178e-01,-1.789415031671524048e-01,1.327882260084152222e-01,-5.829604268074035645e-01,7.023282814770936966e-04,-2.577638812363147736e-02,-2.652147412300109863e-02,1.912482269108295441e-02,-2.455723881721496582e-01,-1.280922889709472656e-01,-1.988040804862976074e-01,2.602745890617370605e-01,-9.745962917804718018e-02,-9.151986986398696899e-02,3.057832270860671997e-02,-1.108421608805656433e-01
-9.712696075439453125e-03,1.064130067825317383e-01,-2.112596333026885986e-01,-6.389258801937103271e-02,5.752456188201904297e-02,-1.284869462251663208e-01,-1.353127956390380859e-01,-2.367645502090454102e-02,-4.324683174490928650e-02,-1.319828033447265625e-01,2.502169609069824219e-01,-1.964852958917617798e-01,6.872117519378662109e-03,-1.515640616416931152e-01,1.152856424450874329e-01,-1.852150559425354004e-01,3.728704527020454407e-02,1.815598011016845703e-01,2.258451581001281738e-01,1.731690168380737305e-01,6.193369999527931213e-02,2.069377899169921875e-02,1.705093085765838623e-01,-2.851998805999755859e-02,-7.182097434997558594e-02,-2.075989842414855957e-01,1.355238854885101318e-01,-1.973074115812778473e-02,-7.582074403762817383e-02,-2.344348579645156860e-01,1.644840240478515625e-01,-2.212668508291244507e-01
-4.640002250671386719e-01,-1.510781943798065186e-01,-4.586193859577178955e-01,-1.742319166660308838e-01,6.690615415573120117e-02,-8.229671418666839600e-02,2.303549647331237793e-01,-1.873935014009475708e-02,2.270693629980087280e-01,1.142958626151084900e-01,-4.729008078575134277e-01,-4.165263772010803223e-01,-3.139436244964599609e-02,-1.182028800249099731e-01,1.711534559726715088e-01,-2.271243929862976074e-01,-2.905318439006805420e-01,7.074084877967834473e-02,1.342615038156509399e-01,3.894021511077880859e-01,-3.143521249294281006e-01,-1.508247703313827515e-01,-1.586169600486755371e-01,-1.384094357490539551e-01,-3.197494447231292725e-01,-2.667443454265594482e-01,1.738315075635910034e-01,2.593567073345184326e-01,-1.236351765692234039e-02,-6.018901988863945007e-02,1.024639308452606201e-01,-5.493738651275634766e-01
6.722821295261383057e-02,1.044252514839172363e-01,7.122214138507843018e-02,1.337851285934448242e-01,8.768849819898605347e-02,-3.182803988456726074e-01,4.935608059167861938e-02,-2.249630689620971680e-01,-1.750574111938476562e-01,1.975784599781036377e-01,-4.149291813373565674e-01,7.412216067314147949e-02,-2.515059411525726318e-01,-3.459761664271354675e-02,1.006115786731243134e-02,1.247804760932922363e-01,-1.407826542854309082e-01,-2.756052613258361816e-01,-2.774673700332641602e-01,1.160548105835914612e-01,1.504173222929239273e-02,6.939236819744110107e-02,3.118581473827362061e-01,1.963019669055938721e-01,1.805952489376068115e-01,-2.110510170459747314e-01,-1.305831819772720337e-01,4.088384807109832764e-01,2.442401647567749023e-02,5.029071494936943054e-02,1.643664985895156860e-01,-6.540714204311370850e-02
