1.202703118324279785e-01
-2.357413806021213531e-02
1.120043992996215820e-01
-3.476346284151077271e-02
6.626294553279876709e-02
8.956526406109333038e-03
6.357382237911224365e-02
-2.973621711134910583e-03
8.655083924531936646e-02
2.714326977729797363e-02
-5.735534802079200745e-02
-1.604856178164482117e-02
-4.460250958800315857e-02
-4.375217109918594360e-02
2.988543920218944550e-02
-2.339176647365093231e-02
