-1.852903515100479126e-02,1.296612527221441269e-02,1.862663924694061279e-01,-9.672870486974716187e-02,-3.601555526256561279e-01,3.102234601974487305e-01,3.958126604557037354e-01,2.544212937355041504e-01,1.610545665025711060e-01,5.655130147933959961e-01,-1.102397590875625610e-01,-2.239008247852325439e-01,3.161420226097106934e-01,4.087438285350799561e-01,-3.450104892253875732e-01,-3.582314550876617432e-01
3.035651743412017822e-01,-1.310672610998153687e-01,2.431480586528778076e-01,2.306748926639556885e-01,-1.752020865678787231e-01,3.538126945495605469e-01,1.228787899017333984e-01,-8.819127827882766724e-02,-2.319388240575790405e-01,3.166615068912506104e-01,7.710430026054382324e-02,-2.354343235492706299e-01,-2.472143322229385376e-01,-3.055627048015594482e-01,-1.372048556804656982e-01,-1.773823350667953491e-01
-2.227041870355606079e-01,9.603223949670791626e-02,-2.442022711038589478e-01,2.121949344873428345e-01,1.805217564105987549e-01,4.460518658161163330e-01,-5.465593934059143066e-01,5.121769309043884277e-01,-3.626422584056854248e-01,8.594356477260589600e-02,-3.133254051208496094e-01,-5.339662432670593262e-01,1.254754662513732910e-01,1.977520585060119629e-01,1.956832259893417358e-01,-3.996071517467498779e-01
3.138748109340667725e-01,6.678402423858642578e-02,2.081941664218902588e-01,2.645712494850158691e-01,-1.252375841140747070e-01,7.973385453224182129e-01,-1.986821293830871582e-01,8.590952306985855103e-02,-1.379989832639694214e-01,-8.619942665100097656e-01,-7.448176294565200806e-02,-2.979431748390197754e-01,-1.398275606334209442e-02,2.272021323442459106e-01,-2.580828666687011719e-01,-3.454132974147796631e-01
-4.208172261714935303e-01,-2.258304506540298462e-01,-5.609367787837982178e-02,6.230475902557373047e-01,-1.931096613407135010e-02,-1.476269215345382690e-01,7.852097600698471069e-02,2.958485670387744904e-02,-4.887019284069538116e-03,4.560514092445373535e-01,5.997042059898376465e-01,3.438947349786758423e-02,-1.800642907619476318e-01,-5.620246529579162598e-01,-1.494742035865783691e-01,-5.477688312530517578e-01
1.630534529685974121e-01,-1.435742527246475220e-01,-9.028984606266021729e-02,-2.384015321731567383e-01,3.179942369461059570e-01,-1.302683353424072266e-01,2.309906780719757080e-01,1.633682698011398315e-01,1.684821397066116333e-02,4.998365044593811035e-01,-1.945483125746250153e-02,3.553403019905090332e-01,4.559625685214996338e-01,2.577197253704071045e-01,3.090370595455169678e-01,-1.329741626977920532e-01
-3.361921906471252441e-01,-2.731268107891082764e-01,5.159224942326545715e-02,4.237424209713935852e-02,-1.367856562137603760e-01,4.186820983886718750e-01,1.540145576000213623e-01,3.347761556506156921e-02,-1.628991961479187012e-01,5.025547742843627930e-01,-2.639345824718475342e-01,-7.760940585285425186e-03,-3.862428665161132812e-01,4.546279311180114746e-01,9.830425679683685303e-02,1.500778496265411377e-01
2.098994255065917969e-01,-2.053346335887908936e-01,1.896729618310928345e-01,-1.387310922145843506e-01,2.396606206893920898e-01,3.650884330272674561e-01,1.070160195231437683e-01,-5.827620998024940491e-02,2.902193553745746613e-02,-6.303783655166625977e-01,6.676547229290008545e-02,-4.413978755474090576e-01,-1.976712197065353394e-01,3.120016455650329590e-01,1.138502508401870728e-01,6.704166531562805176e-02
-3.171078264713287354e-01,1.885832399129867554e-01,-3.664558529853820801e-01,-2.266467213630676270e-01,-2.385196387767791748e-01,3.708326071500778198e-02,-6.910257786512374878e-02,3.824870288372039795e-01,-2.604647576808929443e-01,4.176781177520751953e-01,-3.253327310085296631e-01,-3.723862022161483765e-02,3.132041394710540771e-01,4.712965786457061768e-01,-1.767906844615936279e-01,9.204142540693283081e-02
-2.468379437923431396e-01,-3.761532306671142578e-01,-3.478220999240875244e-01,3.171639740467071533e-01,-7.164673507213592529e-02,6.022735685110092163e-02,-2.740664221346378326e-02,-2.828041464090347290e-02,-1.182976216077804565e-01,4.183304011821746826e-01,4.858988225460052490e-01,2.147327363491058350e-01,-9.926608204841613770e-02,-5.121964216232299805e-01,1.548958010971546173e-03,2.483675777912139893e-01
-2.374847382307052612e-01,2.746142446994781494e-01,7.147170603275299072e-02,9.204237461090087891e-01,-5.749791860580444336e-02,-2.591048181056976318e-01,7.043949365615844727e-01,-6.400974094867706299e-02,1.125146448612213135e-01,-5.706055760383605957e-01,8.704488873481750488e-01,5.354034304618835449e-01,-4.738960862159729004e-01,-9.364003539085388184e-01,-1.953563690185546875e-01,-1.590068936347961426e-01
-2.760374248027801514e-01,-3.465963006019592285e-01,1.266970187425613403e-01,7.636153101921081543e-01,-2.664681375026702881e-01,7.045114636421203613e-01,1.655401438474655151e-01,-4.235347807407379150e-01,6.026017293334007263e-02,-1.074301123619079590e+00,2.950503230094909668e-01,-5.109992027282714844e-01,-4.037618935108184814e-01,3.734389543533325195e-01,-1.734674274921417236e-01,-3.985010385513305664e-01
2.421074658632278442e-01,-4.685218259692192078e-02,-1.055024266242980957e-01,6.375917792320251465e-01,-3.475749492645263672e-01,2.278237044811248779e-01,-1.990141421556472778e-01,4.738167822360992432e-01,-3.915171325206756592e-01,-1.030422449111938477e+00,-1.193210408091545105e-01,-3.660964071750640869e-01,-8.916615694761276245e-02,-7.938317954540252686e-02,1.347593404352664948e-02,-4.566478133201599121e-01
-1.569677442312240601e-01,7.875593006610870361e-02,1.511803120374679565e-01,3.392758965492248535e-01,-2.794357836246490479e-01,3.233712315559387207e-01,-3.892217949032783508e-02,2.186888456344604492e-01,-2.692084610462188721e-01,-3.187621757388114929e-02,3.322191834449768066e-01,-5.703650414943695068e-02,3.317028284072875977e-01,-1.758127659559249878e-01,1.349114775657653809e-01,3.705995678901672363e-01
-4.404605329036712646e-01,-2.420479506254196167e-01,-4.069141149520874023e-01,2.703680396080017090e-01,4.464119672775268555e-03,1.455426365137100220e-01,-1.787898838520050049e-01,1.221993938088417053e-01,-3.211346864700317383e-01,-3.625018298625946045e-01,1.282219737768173218e-01,-2.175909429788589478e-01,2.113991081714630127e-01,3.221174180507659912e-01,-1.980669796466827393e-01,1.767741739749908447e-01
1.514287590980529785e-01,1.810305267572402954e-01,-2.380871623754501343e-01,-6.997352242469787598e-01,1.259211301803588867e-01,5.384325385093688965e-01,9.415084868669509888e-02,-2.973632514476776123e-01,-1.186811923980712891e-01,-8.877515792846679688e-03,-6.248019933700561523e-01,-7.490468025207519531e-01,4.722947720438241959e-03,5.053742527961730957e-01,-2.337664663791656494e-01,-3.298230469226837158e-01
3.480643033981323242e-01,-3.119862377643585205e-01,3.333333432674407959e-01,6.116252765059471130e-02,1.956398785114288330e-01,-4.567020535469055176e-01,4.902635514736175537e-02,-1.385787874460220337e-01,-1.732672899961471558e-01,3.966375291347503662e-01,7.177296876907348633e-01,3.118935525417327881e-01,3.157141506671905518e-01,-4.938687682151794434e-01,-1.710361242294311523e-02,2.095086574554443359e-01
-1.922392696142196655e-01,8.803825825452804565e-02,4.488030821084976196e-02,-1.177422888576984406e-02,-3.454257845878601074e-01,-1.900280863046646118e-01,-1.624754816293716431e-01,2.674051225185394287e-01,-1.618774682283401489e-01,-4.122125208377838135e-01,-3.837998211383819580e-01,-3.297927379608154297e-01,1.528940796852111816e-01,9.835149347782135010e-02,-6.775379925966262817e-02,6.681888103485107422e-01
-3.818885087966918945e-01,-2.285850346088409424e-01,9.928689897060394287e-02,3.485406637191772461e-01,-1.341442614793777466e-01,3.830959498882293701e-01,-2.634558081626892090e-01,3.004832565784454346e-01,-3.547731041908264160e-02,3.997640311717987061e-01,5.508121848106384277e-01,1.260960940271615982e-02,3.213755190372467041e-01,3.996706306934356689e-01,-2.217096090316772461e-01,1.728444099426269531e-01
1.030244529247283936e-01,-1.296835299581289291e-02,-2.204597927629947662e-02,2.335900366306304932e-01,-1.321565061807632446e-01,8.501963019371032715e-01,-3.517714440822601318e-01,-2.598450779914855957e-01,1.678751707077026367e-01,-9.760091304779052734e-01,-5.009882450103759766e-01,9.461044520139694214e-02,-8.803085684776306152e-01,8.345230221748352051e-01,-1.114869639277458191e-01,-1.225046161562204361e-02
-3.093280196189880371e-01,-2.463992089033126831e-01,-3.509956300258636475e-01,1.559550017118453979e-01,-3.387755155563354492e-01,8.346733450889587402e-02,-2.644615173339843750e-01,1.985061317682266235e-01,-2.402836829423904419e-01,-3.067146241664886475e-01,3.448500633239746094e-01,5.376444458961486816e-01,1.551743000745773315e-01,-3.716626763343811035e-01,-2.758650481700897217e-01,-1.157056260854005814e-02
3.348540142178535461e-02,-2.796674668788909912e-01,-3.609703481197357178e-01,9.990739226341247559e-01,1.108057498931884766e-01,-2.416070252656936646e-01,1.329486668109893799e-01,-1.091258525848388672e-01,9.312226623296737671e-02,1.773073822259902954e-01,5.623531341552734375e-01,2.582666277885437012e-01,-6.468796133995056152e-01,-5.557934641838073730e-01,-1.314146369695663452e-01,1.185238659381866455e-01
