-9.719355404376983643e-02
-1.122429072856903076e-01
-8.242510259151458740e-02
1.133804619312286377e-01
-3.166750445961952209e-02
6.039773300290107727e-02
5.104137212038040161e-02
3.327670274302363396e-03
-9.010856598615646362e-02
5.632148310542106628e-02
1.537744849920272827e-01
-9.858123958110809326e-03
6.382101774215698242e-02
-1.051442045718431473e-02
-6.313845515251159668e-02
2.740984596312046051e-02
