-2.001527994871139526e-01,5.320808291435241699e-02,-1.844043731689453125e-01,1.902842074632644653e-01,1.663604676723480225e-01,7.753697037696838379e-02,-2.969146370887756348e-01,-7.690770179033279419e-02,1.844337880611419678e-01,4.834173619747161865e-02,-2.102953493595123291e-01,-1.984562277793884277e-01,2.911390066146850586e-01,-2.685346305370330811e-01,-1.967799663543701172e-01,-3.293858096003532410e-02,-1.417970508337020874e-01,-1.664960384368896484e-02,-4.847688674926757812e-01,-2.063965499401092529e-01,3.206596970558166504e-01,-2.706291675567626953e-01,1.724971234798431396e-01,1.670771539211273193e-01,-6.766465306282043457e-02,2.027336508035659790e-01,-7.381140440702438354e-02,1.538944803178310394e-02,-3.379365429282188416e-03,1.043015047907829285e-01,5.335954949259757996e-03,-7.147473841905593872e-02,-1.163684204220771790e-02,-2.456643730401992798e-01,2.652213573455810547e-01,-2.105867564678192139e-01,-1.905459314584732056e-01,1.706320494413375854e-01,4.401983320713043213e-01,-5.761651694774627686e-02,1.366397887468338013e-01,-1.423244476318359375e-01,4.858093336224555969e-02,1.672511696815490723e-01,-7.285495102405548096e-02,-5.631745234131813049e-02,2.445810437202453613e-01,1.634048111736774445e-02,2.658227980136871338e-01,1.661491394042968750e-01,1.455427259206771851e-01,1.907006204128265381e-01,-7.054952532052993774e-02,-1.373411715030670166e-01,2.894614040851593018e-01,3.759041428565979004e-02,3.690263330936431885e-01,4.715718328952789307e-01,-2.009077370166778564e-02,-2.357737571001052856e-01,-2.548172473907470703e-01,-3.754369542002677917e-02,-6.261280924081802368e-02,3.031763732433319092e-01
1.923607438802719116e-01,-2.529065907001495361e-01,4.291498064994812012e-01,-4.509055018424987793e-01,1.997035369277000427e-02,2.637236416339874268e-01,-4.644781053066253662e-01,3.269401192665100098e-01,-1.517139375209808350e-01,5.490128397941589355e-01,-2.947033941745758057e-02,-4.862775206565856934e-01,-6.111416965723037720e-02,2.411076277494430542e-01,1.302628815174102783e-01,2.732623517513275146e-01,7.753716409206390381e-02,-4.144929349422454834e-01,1.729008555412292480e-01,9.466937184333801270e-02,-1.039220914244651794e-01,8.068202435970306396e-02,1.267943084239959717e-01,1.372526437044143677e-01,-1.634260416030883789e-01,-3.288092315196990967e-01,4.414216056466102600e-02,-2.888761758804321289e-01,1.412733644247055054e-01,-3.030200302600860596e-01,1.382939070463180542e-01,2.444825023412704468e-01,5.834549069404602051e-01,-1.816179156303405762e+00,-1.970141679048538208e-01,-1.208194941282272339e-01,4.014986753463745117e-02,3.451793268322944641e-02,1.527599096298217773e-01,-1.327194869518280029e-01,5.969613790512084961e-01,4.611730575561523438e-01,2.255940437316894531e-01,-5.271041393280029297e-01,-3.931446969509124756e-01,8.520897477865219116e-02,4.707261025905609131e-01,-2.488480359315872192e-01,-1.679199282079935074e-03,-3.572308123111724854e-01,-2.749833092093467712e-02,-1.529477536678314209e-01,3.724744319915771484e-01,-1.125889718532562256e-01,-3.328125476837158203e-01,1.418056488037109375e-01,1.370039433240890503e-01,-1.313983500003814697e-01,-9.546780958771705627e-03,-4.449646174907684326e-01,-2.083026617765426636e-01,2.354623228311538696e-01,1.919650584459304810e-01,2.618714272975921631e-01
-5.865932703018188477e-01,1.226855143904685974e-01,-2.714925706386566162e-01,-1.841703355312347412e-01,-3.715143203735351562e-01,4.203163385391235352e-01,3.386051952838897705e-01,1.342934519052505493e-01,3.924215137958526611e-01,2.735069487243890762e-03,-2.855698764324188232e-01,5.737197399139404297e-01,-6.096557527780532837e-02,4.798794537782669067e-02,-6.387347821146249771e-03,1.615440547466278076e-01,2.939575314521789551e-01,2.877908051013946533e-01,-1.896285638213157654e-02,2.183225601911544800e-01,-1.127822250127792358e-01,-1.189936399459838867e-01,4.886417686939239502e-01,-6.472069025039672852e-02,-3.241055905818939209e-01,-3.235700130462646484e-01,-4.422518312931060791e-01,-2.379814684391021729e-01,4.714198410511016846e-01,3.739020228385925293e-01,3.842292129993438721e-01,-2.934665679931640625e-01,5.335870385169982910e-02,-3.967102766036987305e-01,2.704031066969037056e-03,-1.336786895990371704e-01,6.497098803520202637e-01,-2.262370437383651733e-01,1.510391235351562500e-01,4.346696734428405762e-01,-5.925219878554344177e-02,5.277253985404968262e-01,-3.085933923721313477e-01,4.499199092388153076e-01,1.639742255210876465e-01,1.049884967505931854e-02,-2.786011695861816406e-01,-2.584763057529926300e-02,1.855323761701583862e-01,2.609645128250122070e-01,-4.284895658493041992e-01,-4.999528452754020691e-02,-3.520946577191352844e-02,-2.170784957706928253e-02,2.443769723176956177e-01,-2.059266269207000732e-01,1.314483117312192917e-02,3.189812600612640381e-01,1.231529638171195984e-01,-5.909724533557891846e-02,-2.394273579120635986e-01,-2.870571315288543701e-01,2.343979328870773315e-01,-8.504948019981384277e-02
-7.631658762693405151e-02,-1.511081159114837646e-01,3.098707795143127441e-01,2.370534390211105347e-01,6.686470508575439453e-01,-3.864392936229705811e-01,-6.638178229331970215e-02,-3.977559506893157959e-01,6.741695106029510498e-02,2.871511280536651611e-01,-2.557663023471832275e-01,-1.222292110323905945e-01,-5.525032877922058105e-01,5.902674794197082520e-02,-1.839843094348907471e-01,8.809008635580539703e-03,1.883926689624786377e-01,3.325146734714508057e-01,-7.439292073249816895e-01,-4.920092225074768066e-02,2.140736766159534454e-02,6.483361870050430298e-02,2.987817861139774323e-02,1.999207288026809692e-01,2.188949137926101685e-01,-3.569337427616119385e-01,9.244866669178009033e-02,2.467316389083862305e-01,2.194363623857498169e-01,-5.047053098678588867e-01,-7.371841371059417725e-02,1.365848481655120850e-01,-2.064705193042755127e-01,-8.514139801263809204e-03,-2.596321105957031250e-01,-1.546447575092315674e-01,-3.401611931622028351e-03,-1.991723328828811646e-01,2.263897359371185303e-01,-5.321208834648132324e-01,2.963710427284240723e-01,-8.673228323459625244e-02,-2.539518475532531738e-01,3.053954541683197021e-01,-4.332946836948394775e-01,-4.797832369804382324e-01,5.477636456489562988e-01,-2.078765332698822021e-01,5.072249770164489746e-01,-3.207384943962097168e-01,2.460204213857650757e-01,-4.454866051673889160e-02,-3.881886135786771774e-03,-1.831688135862350464e-01,-3.158104121685028076e-01,-8.483693003654479980e-03,-1.124294474720954895e-01,-5.711774900555610657e-02,1.656144559383392334e-01,4.248270988464355469e-01,-2.336958497762680054e-01,2.343714982271194458e-01,4.332550466060638428e-01,1.921718418598175049e-01
3.550460934638977051e-01,-9.081324562430381775e-03,-1.489686686545610428e-02,-2.298339009284973145e-01,-3.377313017845153809e-01,-2.453153207898139954e-02,-6.640900373458862305e-01,2.079036831855773926e-01,-5.520105957984924316e-01,3.097667098045349121e-01,1.691581010818481445e-01,-5.019977092742919922e-01,-1.289445254951715469e-02,4.857172071933746338e-01,-2.196154296398162842e-01,2.693198919296264648e-01,1.089079454541206360e-01,-4.030707478523254395e-01,3.022411167621612549e-01,2.357843965291976929e-01,-1.992711722850799561e-01,2.309320420026779175e-01,-6.372378021478652954e-02,8.084625005722045898e-02,-4.901709780097007751e-02,-7.303083539009094238e-01,-8.122244477272033691e-02,-2.310522049665451050e-01,-6.623515486717224121e-02,1.589498072862625122e-01,-4.966830015182495117e-01,5.518877506256103516e-01,1.296150237321853638e-01,3.347925841808319092e-01,-8.617737889289855957e-01,-1.218697279691696167e-01,1.033267378807067871e-01,-1.629822999238967896e-01,6.315307319164276123e-02,-1.071307212114334106e-01,2.329223155975341797e-01,1.628489196300506592e-01,-4.125229716300964355e-01,-3.952953219413757324e-01,1.247123107314109802e-01,4.944163560867309570e-01,5.173240303993225098e-01,-4.920735955238342285e-01,-1.102844178676605225e-01,-3.107700943946838379e-01,6.541677750647068024e-03,-8.606274612247943878e-03,-4.891081154346466064e-01,-9.462428092956542969e-02,-1.999511122703552246e-01,-1.643618345260620117e-01,3.888912498950958252e-01,-1.212275587022304535e-02,-2.500546574592590332e-01,-8.102818578481674194e-02,-1.765857636928558350e-02,7.391379773616790771e-02,2.130136042833328247e-01,2.111879140138626099e-01
1.130700185894966125e-01,-4.264751449227333069e-02,-1.203618105500936508e-02,3.491311967372894287e-01,3.139399290084838867e-01,-2.579100131988525391e-01,-2.331363037228584290e-02,1.162078231573104858e-01,2.955993413925170898e-01,-2.487163096666336060e-01,-2.027760297060012817e-01,-1.406319439411163330e-01,2.520790398120880127e-01,-5.219556689262390137e-01,-1.010644510388374329e-01,-1.430467367172241211e-01,-4.765264391899108887e-01,2.961149066686630249e-02,4.500933289527893066e-01,-4.423120915889739990e-01,7.135971784591674805e-01,7.429703325033187866e-02,-4.147246181964874268e-01,-2.016808688640594482e-01,1.403444632887840271e-02,1.131679788231849670e-01,-3.177796006202697754e-01,1.784927845001220703e-01,-2.201099991798400879e-01,-2.256648987531661987e-01,-4.280352890491485596e-01,-2.756340801715850830e-01,-7.298102974891662598e-02,4.644987732172012329e-02,-5.197807028889656067e-02,-1.034871488809585571e-01,-2.042679488658905029e-01,2.806787192821502686e-01,-2.040404528379440308e-01,2.021205872297286987e-01,1.197080388665199280e-01,-1.578193306922912598e-01,1.545600742101669312e-01,-1.651916652917861938e-01,2.967763841152191162e-01,1.116551160812377930e-01,1.900007724761962891e-01,5.232350826263427734e-01,-2.589690685272216797e-01,2.091387659311294556e-01,7.815659791231155396e-02,1.207970976829528809e-01,2.832414805889129639e-01,1.795057058334350586e-01,-6.309446180239319801e-04,1.374573707580566406e-01,2.480403780937194824e-01,4.957575350999832153e-02,-5.321347154676914215e-03,2.370618730783462524e-01,-1.430572271347045898e-01,4.646477401256561279e-01,-1.033948361873626709e-01,2.372283339500427246e-01
4.363795220851898193e-01,1.500730663537979126e-01,3.819848597049713135e-01,2.726239562034606934e-01,3.921849131584167480e-01,-6.245267391204833984e-01,6.554851531982421875e-01,-4.501670598983764648e-01,-4.198572933673858643e-01,2.478498816490173340e-01,-2.263592034578323364e-01,-4.137109592556953430e-02,-3.231758773326873779e-01,-2.800698280334472656e-01,-1.451640576124191284e-01,-5.613270401954650879e-01,3.094394207000732422e-01,4.235689342021942139e-01,2.432178705930709839e-02,1.464630127884447575e-03,-3.926225006580352783e-01,-1.871892213821411133e-01,-1.503511518239974976e-01,-1.139512360095977783e-01,5.204815864562988281e-01,-2.726638456806540489e-03,6.776710748672485352e-01,-1.305999308824539185e-01,-5.962823331356048584e-02,-1.016197651624679565e-01,3.967941701412200928e-01,9.141947329044342041e-02,2.738870307803153992e-02,1.066153571009635925e-01,2.317579537630081177e-01,2.553423345088958740e-01,7.971196435391902924e-03,2.261351495981216431e-01,2.741298377513885498e-01,-4.652951955795288086e-01,2.530556321144104004e-01,-1.893865913152694702e-01,-5.448641255497932434e-02,4.307157099246978760e-01,-1.915948837995529175e-02,-5.898311138153076172e-01,3.725775778293609619e-01,-3.832390010356903076e-01,5.570919513702392578e-01,-4.558936953544616699e-01,5.985153317451477051e-01,-1.936931014060974121e-01,5.268204584717750549e-02,2.022728472948074341e-01,-7.967599034309387207e-01,-8.302211761474609375e-02,-2.472921460866928101e-01,1.968533545732498169e-01,7.609109878540039062e-01,7.555041462182998657e-02,1.215949654579162598e-02,4.523488581180572510e-01,-4.595051705837249756e-01,-2.591955661773681641e-01
-1.993109434843063354e-01,-3.594928085803985596e-01,-4.356231987476348877e-01,5.801314860582351685e-02,-7.717887312173843384e-02,-1.237211152911186218e-01,1.166866347193717957e-02,-4.104739129543304443e-01,4.891705513000488281e-02,8.929066359996795654e-02,-1.053368970751762390e-01,-3.937326371669769287e-01,-3.835002779960632324e-01,2.873682081699371338e-01,-8.781141042709350586e-02,1.877221614122390747e-01,2.327740043401718140e-01,-2.957006543874740601e-02,-8.052943348884582520e-01,2.101538926362991333e-01,-2.207565587013959885e-03,-1.111597195267677307e-01,-2.043948471546173096e-01,2.213376313447952271e-01,3.373186588287353516e-01,-8.369802683591842651e-02,-2.876023575663566589e-02,-2.612138688564300537e-01,-1.207509487867355347e-01,-5.486881732940673828e-01,1.444758474826812744e-01,7.599424570798873901e-02,-5.889382958412170410e-01,2.688494324684143066e-01,3.826559334993362427e-02,-2.284422516822814941e-01,-7.224625349044799805e-02,-2.974836714565753937e-02,3.592534661293029785e-01,4.720588400959968567e-02,2.627361714839935303e-01,-3.859860599040985107e-01,6.789635419845581055e-01,-2.633208632469177246e-01,-2.881491482257843018e-01,1.118853390216827393e-01,-3.263674080371856689e-01,1.706118285655975342e-01,-4.664914309978485107e-01,-1.540202796459197998e-01,7.907381281256675720e-03,1.047516539692878723e-01,4.227449893951416016e-01,7.105568051338195801e-02,-1.803362965583801270e-01,1.507180929183959961e-02,3.302679359912872314e-01,-2.261225432157516479e-01,5.346135050058364868e-02,-6.657488942146301270e-01,1.511947214603424072e-01,-2.134300917387008667e-01,-2.855234146118164062e-01,1.420963853597640991e-01
1.336922407150268555e+00,-4.070528745651245117e-01,-3.033595904707908630e-02,4.142944216728210449e-01,3.356814011931419373e-02,-1.356740295886993408e-01,-9.906186461448669434e-01,9.306192398071289062e-01,-6.445353627204895020e-01,-7.113000750541687012e-01,-6.152190268039703369e-02,-5.220870375633239746e-01,1.055258631706237793e+00,2.795061171054840088e-01,-7.335028052330017090e-02,-4.338273778557777405e-03,-1.097312211990356445e+00,-3.943270742893218994e-01,1.636541366577148438e+00,-1.031361460685729980e+00,8.046599626541137695e-01,-9.101052582263946533e-02,-8.411618471145629883e-01,-5.280950665473937988e-02,-1.772025832906365395e-03,4.401697218418121338e-01,-5.205692052841186523e-01,7.674528360366821289e-01,-1.418283343315124512e+00,-7.493246346712112427e-02,-1.313594579696655273e+00,2.600835561752319336e-01,-1.456639409065246582e+00,-2.065372467041015625e-01,-3.552807867527008057e-01,1.478793323040008545e-01,-8.471052050590515137e-01,2.058343738317489624e-01,-5.223894715309143066e-01,1.647071391344070435e-01,9.283532202243804932e-02,-1.572155714035034180e+00,-1.496724188327789307e-01,-1.231403350830078125e+00,-3.264642655849456787e-01,1.039709210395812988e+00,8.757178783416748047e-01,3.982567042112350464e-02,-1.781655073165893555e+00,5.136881470680236816e-01,-1.438453327864408493e-02,9.736987948417663574e-02,-3.316688835620880127e-01,-2.631560526788234711e-02,-5.305672883987426758e-01,1.429620087146759033e-01,4.540593922138214111e-01,-1.215005040168762207e+00,-9.129647016525268555e-01,-1.477537631988525391e+00,7.730194926261901855e-02,1.202940583229064941e+00,5.839383229613304138e-04,8.650458455085754395e-01
-2.680898427963256836e+00,1.234686095267534256e-02,-2.025332450866699219e+00,-8.187488317489624023e-01,-1.835528373718261719e+00,3.954125940799713135e-01,1.276739358901977539e+00,-9.948230981826782227e-01,1.336437463760375977e+00,-9.561340212821960449e-01,-1.087913960218429565e-01,1.431128263473510742e+00,-1.036149144172668457e+00,6.760636568069458008e-01,-4.452669993042945862e-02,-5.956505537033081055e-01,1.948904871940612793e+00,7.325780987739562988e-01,-6.994113326072692871e-01,1.743522524833679199e+00,-1.005582451820373535e+00,-7.277167588472366333e-02,2.168499946594238281e+00,1.429600715637207031e-01,-1.074859127402305603e-01,-8.031422495841979980e-01,-5.546863079071044922e-01,-5.930118560791015625e-01,2.358053445816040039e+00,1.509487390518188477e+00,2.009086132049560547e+00,-8.093196749687194824e-01,6.123698875308036804e-02,-3.804268687963485718e-02,-7.193271517753601074e-01,-1.931977868080139160e-01,2.738080263137817383e+00,-1.794189214706420898e-01,-4.163346812129020691e-02,7.128083109855651855e-01,-6.940198540687561035e-01,1.162591695785522461e+00,-4.820418655872344971e-01,8.319692611694335938e-01,-5.663771647959947586e-03,-3.140769600868225098e-01,-1.783166050910949707e+00,1.186062023043632507e-01,5.224099755287170410e-01,-3.162633478641510010e-01,-1.108441352844238281e+00,-4.731224104762077332e-02,-2.399600505828857422e+00,-2.319186478853225708e-01,7.971103191375732422e-01,1.539670825004577637e-01,-1.295100688934326172e+00,5.846354365348815918e-01,7.179636955261230469e-01,4.773966968059539795e-02,-1.424142718315124512e-01,-2.335365056991577148e+00,5.556166172027587891e-01,-2.100817680358886719e+00
